Date,Price,Close,High,Low,Open,Volume
2015-01-02,24.320430755615234,24.789799848077692,23.87997951870223,24.7786766820896,212818400
2015-01-05,23.63528060913086,24.169160228203708,23.44842367589145,24.089078200484956,257142000
2015-01-06,23.63751220703125,23.89777802149258,23.274918008457785,23.699797868903328,263188400
2015-01-07,23.96895980834961,24.069061513837287,23.7353868993359,23.84661177083636,160423600
2015-01-08,24.889904022216797,24.947741436209547,24.180288730141065,24.298188530976255,237458000
2015-01-09,24.916593551635742,25.192430728559142,24.516183377749616,25.063409483956207,214798000
2015-01-12,24.302635192871094,25.05451473706078,24.202533484211735,25.047841516104413,198603200
2015-01-13,24.51841163635254,25.092332396793072,24.227003007895863,24.787575629313356,268367600
2015-01-14,24.42498779296875,24.578476995083378,24.135802385068178,24.255925476173466,195826400
2015-01-15,23.762083053588867,24.482819793453064,23.72649197487256,24.46947335107907,240056000
2015-01-16,23.57744598388672,23.931141930753473,23.401710496685297,23.808793902588967,314053200
2015-01-20,24.184734344482422,24.240346775665593,23.690895684030792,23.988977500537363,199599600
2015-01-21,24.369373321533203,24.70527125695511,24.08463618635833,24.235902099949918,194303600
2015-01-22,25.003353118896484,25.018924534057916,24.407187700040755,24.52731077292478,215185600
2015-01-23,25.132373809814453,25.30365937266498,24.809820650066545,24.981107910074,185859200
2015-01-26,25.15906524658203,25.439352394096968,25.09233134289731,25.30143294436429,222460000
2015-01-27,24.27816390991211,25.02114690634776,24.253694303322035,25.007798768198853,382274800
2015-01-28,25.650680541992188,26.27576550361316,25.650680541992188,26.166763902406935,585908400
2015-01-29,26.449275970458984,26.513786602486178,25.70629291293627,25.875355200415914,337745600
2015-01-30,26.062217712402344,26.693974289279854,25.993257124754823,26.338054971520894,334982000
2015-02-02,26.38921356201172,26.50933663217492,25.821967710701898,26.260193995235177,250956400
2015-02-03,26.39366912841797,26.491545886421424,26.162321132592673,26.36030131896251,207662800
2015-02-04,26.596094131469727,26.807422432641452,26.31803191715725,26.360297916823008,280598800
2015-02-05,26.785919189453125,26.850684413148844,26.631822563975213,26.803784106725747,168984800
2015-02-06,26.56036376953125,26.85515626915488,26.453165722461225,26.80379014780035,174826400
2015-02-09,26.736785888671875,26.763584115561414,26.448693022626355,26.475492953370605,155559200
2015-02-10,27.25044059753418,27.279474284093233,26.835052713303483,26.837284763150453,248034000
2015-02-11,27.889162063598633,27.89809537590141,27.35764276049682,27.41794048872167,294247200
2015-02-12,28.242019653320312,28.469814852734082,28.04325814425922,28.15268823597874,297898000
2015-02-13,28.38047981262207,28.42514466366385,28.061121186494265,28.42514466366385,217088800
2015-02-17,28.5479736328125,28.782468344590505,28.344744655424268,28.472041346541108,252609600
2015-02-18,28.746740341186523,28.76013945726517,28.463113222584848,28.50331227467583,179566800
2015-02-19,28.686439514160156,28.815969976129388,28.659641283307874,28.693139071873226,149449600
2015-02-20,28.92093276977539,28.92093276977539,28.597108335362325,28.724403333073504,195793600
2015-02-23,29.70258140563965,29.70258140563965,28.956667773152923,29.037065874168317,283896400
2015-02-24,29.517223358154297,29.836583759103156,29.293895645609243,29.689186650972914,276912400
2015-02-25,28.762374877929688,29.389928618737702,28.619445276824592,29.38099360183148,298846800
2015-02-26,29.12639617919922,29.226892955598142,28.275518247199624,28.762370963301535,365150000
2015-02-27,28.68867301940918,29.159894523514826,28.63954066105051,29.032596120210176,248059200
2015-03-02,28.829374313354492,29.095134843142628,28.652946915437873,28.8651075661031,192386800
2015-03-03,28.889671325683594,28.92540457543186,28.606044193335897,28.800341609023185,151265200
2015-03-04,28.706539154052734,28.934334347098382,28.65741019840567,28.831605520231744,126665200
2015-03-05,28.230854034423828,28.753440009760507,28.08569069554529,28.715474711488366,226068400
